,NameOfSubstance,hsdb_log_kow,Crippen_MolLogP,Crippen_MolMR,Chi0n,Chi0v,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,ExactMolWt,FractionCSP3,allKierAlpha,Kappa1,Kappa2,Kappa3,LabuteASA,N_AliphCarbC,N_AliphHetC,N_AliphRing,N_AmideBonds,N_AromCarbC,N_AromHetC,N_AromRing,N_AtomStereoCenters,N_BridgeheadAtoms,N_HBA,N_HBD,N_Heteroatoms,N_Heterocycles,N_LipinskiHBA,N_LipinskiHBD,N_Rings,N_RotatableBonds,N_CarbC,N_SatHetC,N_SatRing,N_SpiroAt,N_UnsAtSterCent
363,SUCCINIC ANHYDRIDE,0.81,-0.15000000000000002,20.332999999999995,3.6389584337646843,3.6389584337646843,2.0236033621142733,2.0236033621142733,1.3460790084722583,1.3460790084722583,0.7609191910946028,0.7609191910946028,0.4331531646907534,0.4331531646907534,100.016043988,0.5,-0.8600000000000001,4.3028664495114,1.3295815851589803,0.7648453054349857,40.26483564708455,0,1,1,0,0,0,0,0,0,3,0,3,1,3,0,1,0,0,1,1,0,0
364,Pyrogallic acid,0.97,0.8033999999999997,31.436399999999992,4.573691594068752,4.573691594068752,2.4148373291062297,2.4148373291062297,1.644871042905141,1.644871042905141,0.9934283659425045,0.9934283659425045,0.5194891855665769,0.5194891855665769,126.031694052,0.0,-1.3800000000000001,5.751233595800525,1.8538798628179078,0.8872034679438723,51.814104376085,0,0,0,0,1,0,1,0,0,3,3,3,0,3,3,1,0,0,0,0,0,0
365,SULFISOXAZOLE,1.01,1.67444,67.63990000000003,9.96695810330354,10.783454684231266,5.211929092254895,6.695092339849286,3.8966429817300456,5.579045223139565,2.574622477876861,3.921514589939969,1.3384655134836343,2.3851377194804297,267.067762276,0.18181818181818182,-2.0199999999999996,12.437269065941917,4.337583644907168,2.3030302240964393,104.83424387818272,0,0,0,0,1,1,2,0,0,5,2,7,1,6,3,2,3,0,0,0,0,0
366,LACTIC ACID,-0.72,-0.5482,19.3166,3.3800257506534046,3.3800257506534046,1.5519552365135103,1.5519552365135103,1.014211137204421,1.014211137204421,0.3573902296597741,0.3573902296597741,0.0,0.0,90.031694052,0.6666666666666666,-0.5700000000000001,5.43,1.7676338396942162,1.7215451895043727,35.21912486105855,0,0,0,0,0,0,0,1,0,2,2,3,0,3,2,0,1,0,0,0,0,1
367,D-Sorbitol,-2.2,-3.5854000000000004,38.198800000000006,6.406896212131347,6.406896212131347,3.481747671950047,3.481747671950047,2.4810286345909196,2.4810286345909196,1.5124781619578975,1.5124781619578975,0.6712088270938985,0.6712088270938985,182.079038168,1.0,-0.24000000000000002,11.760000000000002,5.413461330448892,3.015404674173516,69.32936411298864,0,0,0,0,0,0,0,4,0,6,6,6,0,6,6,0,5,0,0,0,0,0
368,CHLORDANE,6.16,5.682800000000001,81.21600000000001,8.540223642018866,14.587655210166506,5.214176049617017,8.354834448616353,4.954289078731422,9.294475914629977,4.316900465921419,9.791961426781736,3.483641590366995,7.46047766432058,405.797771632,0.8,2.06,14.974961174872123,4.074683778471499,1.2808607895598967,144.74276337968047,3,0,3,0,0,0,0,6,2,0,0,8,0,0,0,3,0,2,0,2,0,6
369,ETHYLAMINE,-0.13,-0.03499999999999981,14.728400000000002,2.284457050376173,2.284457050376173,1.1153550716504106,1.1153550716504106,0.408248290463863,0.408248290463863,0.0,0.0,0.0,0.0,45.057849223999995,1.0,-0.04,2.9600000000000004,1.96,1.9600000000000033,20.444083839238875,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,0,0,0,0,0,0,0
370,Isopropylamine,0.26,0.35350000000000004,19.323400000000003,3.1547005383792515,3.1547005383792515,1.4880338717125852,1.4880338717125852,1.2440169358562927,1.2440169358562927,0.0,0.0,0.0,0.0,59.073499287999994,1.0,-0.04,3.9600000000000004,1.297837837837838,1128.9599999999998,26.809025953635484,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,0,0,0,0,0,0,0
371,VINYL FLUORIDE,1.19,1.0994000000000002,11.305000000000001,1.6624215233854005,1.6624215233854005,0.6264661806998554,0.6264661806998554,0.1543033499620919,0.1543033499620919,0.0,0.0,0.0,0.0,46.021878316,0.0,-0.33,2.67,1.6699999999999997,1.6700000000000006,18.580125512968138,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
372,TRIMETHYLAMINE,0.16,0.17779999999999996,19.610999999999997,3.447213595499958,3.447213595499958,1.3416407864998738,1.3416407864998738,1.3416407864998738,1.3416407864998738,0.0,0.0,0.0,0.0,59.073499287999994,1.0,-0.04,3.9600000000000004,1.297837837837838,1128.9599999999998,27.228968926826138,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
373,ETHYLENEDIAMINE TETRAACETIC ACID,-3.86,-0.7325999999999979,71.34800000000003,11.990761644607632,11.990761644607632,5.027420352855368,5.027420352855368,2.6534224127873784,2.6534224127873784,0.16666666666666669,0.16666666666666669,0.0,0.0,300.153265728,0.6,-2.1999999999999997,30.663281249999997,30.120310255673658,2403.355555555557,116.5498594745005,0,0,0,0,0,0,0,0,0,6,6,10,0,10,8,0,1,0,0,0,0,0
374,METHYLAMINE,-0.57,-0.4251,10.111400000000001,1.5773502691896257,1.5773502691896257,0.5773502691896258,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,31.042199159999996,1.0,-0.04,1.96,0.9600000000000016,-27.040000000000028,14.079141724842266,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,0,0,0,0,0,0,0
375,BETA-PROPIOLACTONE,0.462,-0.06669999999999998,15.576,2.730710143300821,2.730710143300821,1.5504768156519495,1.5504768156519495,0.9704701804574841,0.9704701804574841,0.5692359281787078,0.5692359281787078,0.1853954059492991,0.1853954059492991,72.021129368,0.6666666666666666,-0.53,2.693713646532438,0.707536304055025,0.25060486148478145,29.738371432644183,0,1,1,0,0,0,0,0,0,2,0,2,1,2,0,1,0,0,1,1,0,0
376,CYCLOPROPANE,1.72,1.1703,13.851000000000003,2.1213203435596424,2.1213203435596424,1.4999999999999996,1.4999999999999996,1.060660171779821,1.060660171779821,0.3535533905932737,0.3535533905932737,0.0,0.0,42.046950192,1.0,0.0,1.3333333333333333,0.2222222222222222,0.0,20.463304103093538,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
377,METHYL MERCAPTAN,0.78,0.546,14.910000000000002,1.4472135954999579,2.341640786499874,0.4472135954999579,1.3416407864998738,0.0,0.0,0.0,0.0,0.0,0.0,48.003371128,1.0,0.35,2.35,1.350000000000001,1.2071428571428573,19.894317691231276,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
378,ETHYL MERCAPTAN,1.27,0.9360999999999999,19.526999999999997,2.1543203766865053,3.048747567686421,1.0233345472033855,1.6557900792370612,0.3162277660168379,0.9486832980505138,0.0,0.0,0.0,0.0,62.019021192,1.0,0.35,3.3499999999999996,2.35,2.3500000000000014,26.25925980562788,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
379,VITAMIN A,5.68,5.510300000000005,93.21180000000004,14.239742335383905,14.239742335383905,7.874958510641314,7.874958510641314,6.6652910467372966,6.6652910467372966,4.186854525685967,4.186854525685967,2.8443904395341097,2.8443904395341097,286.22966558,0.5,-1.3399999999999999,17.71086469989827,8.187904106559273,5.887343018584643,130.0135386391106,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,5,0,0,0,0,0
380,Riboflavin,-1.46,-1.7235599999999989,95.62089999999999,14.74795665774866,14.74795665774866,8.294805064212543,8.294805064212543,6.4987457761144585,6.4987457761144585,4.569542931620767,4.569542931620767,2.8942166040898996,2.8942166040898996,376.13828435999994,0.4117647058823529,-2.6599999999999997,19.111322274168355,7.158061106278338,3.470654420176668,152.29232415746102,0,2,2,0,1,0,1,3,0,9,5,10,2,10,5,3,5,0,0,0,0,3
381,VITAMIN D2,10.44,7.641000000000009,125.6418000000001,19.58467731807514,19.58467731807514,12.161735754301551,12.161735754301551,10.87661470983562,10.87661470983562,8.630006226105014,8.630006226105014,6.245281291795681,6.245281291795681,396.33921602799995,0.7142857142857143,-1.08,22.60176456289857,9.376060198871272,4.983265487164618,179.61101627940926,3,0,3,0,0,0,0,6,0,1,1,1,0,1,1,3,5,3,0,3,0,0
382,CHOLECALCIFEROL,10.2,7.6190000000000095,121.18880000000009,18.973946854065908,18.973946854065908,12.067548732706317,12.067548732706317,10.831498475819453,10.831498475819453,8.353356216612015,8.353356216612015,6.658702919909744,6.658702919909744,384.33921602799995,0.7777777777777778,-0.8200000000000001,21.87853115614787,9.329705668834215,4.835094053781089,173.9356771971969,3,0,3,0,0,0,0,5,0,1,1,1,0,1,1,3,6,3,0,3,0,0
383,OCTANOIC ACID,3.05,2.4315000000000007,41.0118,6.598102573083107,6.598102573083107,3.9883911147617317,3.9883911147617317,2.557952105596448,2.557952105596448,1.4941955573808654,1.4941955573808654,0.8797791157461863,0.8797791157461863,144.115029752,0.875,-0.53,9.47,6.588063754427392,7.470000000000003,62.24960168084558,0,0,0,0,0,0,0,0,0,1,1,2,0,2,1,0,6,0,0,0,0,0
384,SULFUR HEXAFLUORIDE,1.68,3.1693999999999996,14.239000000000003,2.6760351285192265,3.492531709446953,0.9258200997725515,2.777460299317654,0.8748177652797063,2.6244532958391193,0.0,0.0,0.0,0.0,145.96249032,0.0,-0.07000000000000006,6.93,0.646589899997712,18691.481020408126,35.1357870598539,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
385,TAUROCHOLIC ACID,-0.5,2.368100000000001,131.82670000000005,21.396174559613943,22.212671140541666,13.530505820152094,15.139671127678495,12.677648523774709,14.249725385264693,11.029616117838541,11.74964778223886,9.099460912714736,9.459476744914898,515.2916737799999,0.9615384615384616,-0.7400000000000002,27.298962835037422,9.856612353347945,5.045472941820219,209.56220082390828,4,0,4,1,0,0,0,11,0,6,5,9,0,8,5,4,7,4,0,4,0,0
386,TEREPHTHALIC ACID,2.0,1.083,40.360600000000005,6.020324848686146,6.020324848686146,3.17682909100974,3.17682909100974,2.1876553980065925,2.1876553980065925,1.3788013296024277,1.3788013296024277,0.7553818294955936,0.7553818294955936,166.026608672,0.0,-1.8399999999999999,8.258425196850395,3.0419304797471987,1.6018929516714049,68.07279905276974,0,0,0,0,1,0,1,0,0,2,2,4,0,4,2,1,2,0,0,0,0,0
387,TERT-BUTYL ACETATE,1.76,1.3479999999999999,31.518999999999984,5.816496580927726,5.816496580927726,2.6123724356957947,2.6123724356957947,2.7060161321089566,2.7060161321089566,0.44991495713052976,0.44991495713052976,0.43118621784789735,0.43118621784789735,116.083729624,0.8333333333333334,-0.53,7.470000000000001,2.158633811658892,5.469999999999999,49.83902892936323,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0
388,T-BUTYLHYDROQUINONE,2.94,2.395300000000001,48.47160000000004,7.626477998568795,7.626477998568795,3.935247467212544,3.935247467212544,3.9514520026853575,3.9514520026853575,1.7881497738476613,1.7881497738476613,1.1247488837406223,1.1247488837406223,166.099379688,0.4,-1.1800000000000002,8.912421441774493,2.7002046145732748,1.6985044609960436,72.47963908147543,0,0,0,0,1,0,1,0,0,2,2,2,0,2,2,1,0,0,0,0,0,0
389,TETRAETHYL LEAD,4.15,3.514800000000003,47.678000000000026,7.32842712474619,11.215909318442252,4.242640687119284,15.238100770737049,2.914213562373095,25.572120227079033,2.9999999999999996,26.324893162176355,1.4999999999999998,13.16244658108818,324.13315274,1.0,0.922077922077922,9.922077922077921,4.693898457339014,2.5602022118685834,64.69309592260046,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0
390,TETRAETHYLENE GLYCOL,-2.02,-0.979199999999999,46.62860000000003,7.776026311883886,7.776026311883886,4.364506339602554,4.364506339602554,2.2843309025873415,2.2843309025873415,1.215266256286161,1.215266256286161,0.6709879231169935,0.6709879231169935,194.115423676,1.0,-0.2,12.800000000000002,11.8,11.799999999999999,78.22294902151847,0,0,0,0,0,0,0,0,0,5,2,5,0,5,2,0,10,0,0,0,0,0
391,Tetrafluoroethylene,1.21,1.991,11.458000000000002,2.511857892036909,2.511857892036909,1.0059289460184544,1.0059289460184544,0.5208216158663701,0.5208216158663701,0.14285714285714282,0.14285714285714282,0.0,0.0,99.99361288,0.0,-0.54,5.46,1.7910255068496828,1.7490173410404624,31.076731721746842,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
392,TETRAHYDROPHTHALIC ANHYDRIDE,1.96,0.6521999999999999,36.453,5.948359510523188,5.948359510523188,3.7103434310450787,3.7103434310450787,2.877912374746005,2.877912374746005,2.1973481793070144,2.1973481793070144,1.582464700527039,1.582464700527039,152.04734411599998,0.5,-1.12,6.58150302768166,2.1865751321307787,0.8780013970168008,64.02916991895749,1,1,2,0,0,0,0,2,0,3,0,3,1,3,0,2,0,0,1,1,0,2
393,POLYTHIAZIDE,1.9,1.655,88.56470000000003,12.540424159915506,15.74584284871714,6.487060457847503,11.006108275958182,5.135488678755524,10.068716473823903,3.3001318636448533,7.664916793273058,2.104949507096691,5.687600027914454,438.970881236,0.45454545454545453,-0.7300000000000002,20.580316958330048,6.77591391129083,4.518317709465981,151.34440333463073,0,1,1,0,1,0,1,1,0,6,2,14,1,7,3,2,4,0,0,0,0,1
394,PENTANAL,1.31,1.3755,25.588999999999988,4.106918903213131,4.106918903213131,2.3510573320459267,2.3510573320459267,1.3088951918547531,1.3088951918547531,0.6755286660229631,0.6755286660229631,0.2874574785652648,0.2874574785652648,86.07316494,0.8,-0.33,5.670000000000001,4.67,3.67,38.36054158545974,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,3,0,0,0,0,0
395,TETRANITROMETHANE,-2.05,-1.2954999999999997,30.708600000000008,5.5548407057107365,5.5548407057107365,2.355020677680359,2.355020677680359,1.6284391403401939,1.6284391403401939,0.9797958971132711,0.9797958971132711,0.39999999999999997,0.39999999999999997,195.97161296000002,1.0,-2.4,10.599999999999998,2.9175542406311634,1.1884773662551438,67.35115391782874,0,0,0,0,0,0,0,0,0,8,0,12,0,12,0,0,4,0,0,0,0,0
396,PEBULATE,3.83,3.3716000000000026,60.30000000000004,9.00635086354697,9.822847444474696,5.174306098401974,6.159904658055462,3.0475917498246345,4.093756027385031,1.8511656313742268,2.9686875318885204,1.0081340228460687,1.7898393179550247,203.134385292,0.9,-0.18000000000000005,12.819999999999999,8.419687014001621,5.967938870866066,86.06819585301139,0,0,0,1,0,0,0,0,0,2,0,3,0,2,0,0,6,0,0,0,0,0
397,THIRAM,1.73,2.0608,67.75200000000002,7.527420352855368,10.793406676566272,3.2192312250941826,6.185557720282969,2.4873360870032757,5.884299497010164,0.9145403910008584,5.073827930357984,0.22035968899697111,2.5956096366685335,239.988332384,0.6666666666666666,0.4799999999999999,12.480000000000002,6.013500198406644,5.18320245841735,92.44737157170921,0,0,0,0,0,0,0,0,0,4,0,6,0,2,0,0,0,0,0,0,0,0
398,THYMOL,3.3,2.824020000000002,46.93280000000003,7.256614672258462,7.256614672258462,3.905016342436629,3.905016342436629,3.2169705871737406,3.2169705871737406,1.8079474092478358,1.8079474092478358,1.1419203963354847,1.1419203963354847,150.104465068,0.4,-0.98,8.119800399201598,2.9516118607817234,1.7320313091781339,67.6854053292794,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0
399,Pentaerythritol,-1.69,-2.058,30.77619999999999,5.117281506746021,5.117281506746021,2.679124626440447,2.679124626440447,2.1324555320336755,2.1324555320336755,1.3416407864998732,1.3416407864998732,0.2999999999999999,0.2999999999999999,136.073558864,1.0,-0.16,8.840000000000002,3.7882450922070197,1.9073849525200877,53.37595449420002,0,0,0,0,0,0,0,0,0,4,4,4,0,4,4,0,4,0,0,0,0,0
400,MOLINATE,3.21,2.735500000000001,53.56900000000003,7.713457644733518,8.529954225661244,4.760092536028878,5.745691095682367,3.1001819427004773,4.315448198986637,2.1320740743638913,2.925898673777204,1.4680208342648917,2.0801197810063408,187.103085164,0.8888888888888888,-0.18000000000000005,9.90460236886633,5.463037105141357,3.052359620957006,78.69742258508556,0,1,1,1,0,0,0,0,0,2,0,3,1,2,0,1,1,0,1,1,0,0
401,"2,4-TOLUENE DIISOCYANATE",3.74,1.92962,46.74200000000002,6.94297457949652,6.94297457949652,3.5407093531763647,3.5407093531763647,2.3769705535677983,2.3769705535677983,1.5335575209117944,1.5335575209117944,0.889658255283577,0.889658255283577,174.042927432,0.1111111111111111,-2.02,9.071074681238617,4.117834347453239,2.2042505212950596,74.63991863449458,0,0,0,0,1,0,1,0,0,4,0,4,0,4,0,1,2,0,0,0,0,0
402,METHYLCYCLOPENTANE,3.37,2.1965000000000003,27.631999999999984,4.405777393935816,4.405777393935816,2.893846850117352,2.893846850117352,2.3896287658987116,2.3896287658987116,1.6438468501173518,1.6438468501173518,1.129936126950895,1.129936126950895,84.093900384,1.0,0.0,4.166666666666667,1.6326530612244898,0.7346938775510204,39.55813044628336,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
403,TRIBUTYLAMINE,4.46,3.6887000000000025,61.16400000000006,9.811174626178888,9.811174626178888,6.070003641610157,6.070003641610157,3.902300958279694,3.902300958279694,2.4836851188555915,2.4836851188555915,1.4805722389001617,1.4805722389001617,185.21434986399998,1.0,-0.04,12.960000000000003,10.04361204013378,8.294448160535119,84.51344795639562,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,9,0,0,0,0,0
404,TRIBUTYRIN,2.54,2.3849,76.52200000000005,13.183694261465186,13.183694261465186,7.536274497243921,7.536274497243921,4.727893469838489,4.727893469838489,2.520911924108089,2.520911924108089,1.4894670080937311,1.4894670080937311,302.172938552,0.8,-1.59,19.409999999999997,12.17357108746933,10.81527622772057,125.67364261803401,0,0,0,0,0,0,0,0,0,6,0,6,0,6,0,0,11,0,0,0,0,0
405,TRICHLORFON,0.51,2.1609000000000003,47.92130000000002,6.330415750608812,9.492629779664094,2.736238762035868,5.481975075568205,1.8202644286617173,6.488308681952277,1.1012661688081526,4.182108572078139,0.4535100501473045,2.436235898842868,255.92257840599999,1.0,0.98,12.98,4.4676806635972985,3.03578497025875,85.22814067922201,0,0,0,0,0,0,0,1,0,4,1,8,0,4,1,0,3,0,0,0,0,1
406,METHYL CHLORIDE,0.91,0.855,11.777000000000001,1.3779644730092273,2.1338934190276815,0.3779644730092272,1.1338934190276817,0.0,0.0,0.0,0.0,0.0,0.0,49.992327775999996,1.0,0.29,2.29,1.2900000000000005,1.7382758620689658,19.042517254711225,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
407,Trichloroisocyanuric acid,0.94,-0.8226000000000001,42.974999999999994,5.200279076919145,7.468065914974509,2.4611057750327787,3.4752908807069987,1.690225306967245,2.704410412641465,1.0076596303608258,1.8752563335773114,0.4767047106615583,1.0463405373242376,230.9005239,0.0,-0.7200000000000002,9.368652482269502,2.9648422496570634,1.1739313423318096,79.44963900055785,0,0,0,0,0,1,1,0,0,6,0,9,1,6,0,1,0,0,0,0,0,0
408,TRIETHANOLAMINE,-1.0,-1.734699999999999,37.6974,6.031495069119117,6.031495069119117,3.3973665961010275,3.3973665961010275,2.01246117974981,2.01246117974981,1.2486832980505134,1.2486832980505134,0.7596742653368967,0.7596742653368967,149.10519334,1.0,-0.16,9.839999999999998,6.953122171945702,4.69379087242276,60.706496526603985,0,0,0,0,0,0,0,0,0,4,3,4,0,4,3,0,6,0,0,0,0,0
409,Pentachlorophenol,5.12,4.6592,53.15680000000001,5.3370359605460935,9.116680690638367,2.668517980273047,4.558340345319183,1.9185179802730463,3.808340345319184,1.186631558466518,3.4434307347924333,0.593315779233259,1.7217153673962164,263.847003052,0.0,0.46999999999999986,10.550192461908578,3.68572552572852,1.5681178591367897,93.74196800610133,0,0,0,0,1,0,1,0,0,1,1,6,0,1,1,1,0,0,0,0,0,0
410,TRIETHYLAMINE,1.45,1.3481,33.46199999999998,5.5685339390596,5.5685339390596,3.0700036416101564,3.0700036416101564,1.6195036913004504,1.6195036913004504,1.3416407864998734,1.3416407864998734,0.6708203932499367,0.6708203932499367,101.12044947999999,1.0,-0.04,6.96,4.127785234899329,2.6311409395973158,46.323795270015964,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,3,0,0,0,0,0
411,TRIETHYLENE GLYCOL,-1.98,-0.9958000000000002,35.809599999999996,5.953564459046927,5.953564459046927,3.2871560704129275,3.2871560704129275,1.671958466891547,1.671958466891547,0.8432577883580145,0.8432577883580145,0.4510747203032699,0.4510747203032699,150.089208928,1.0,-0.16,9.839999999999998,8.840000000000002,7.840000000000001,60.379519563218366,0,0,0,0,0,0,0,0,0,4,2,4,0,4,2,0,7,0,0,0,0,0
412,TRIETHYLENE GLYCOL MONOETHYL ETHER,-0.96,0.04839999999999983,45.21680000000002,7.621705935197381,7.621705935197381,4.2553853547722635,4.2553853547722635,2.145275094200244,2.145275094200244,1.1837657413031581,1.1837657413031581,0.648713695361644,0.648713695361644,178.120509056,1.0,-0.16,11.839999999999998,10.840000000000002,9.839999999999998,73.42871526932245,0,0,0,0,0,0,0,0,0,4,1,4,0,4,1,0,9,0,0,0,0,0
413,CAMPHENE,4.22,2.9987000000000013,43.75200000000002,6.983127663125442,6.983127663125442,4.313896821638352,4.313896821638352,4.453825624015502,4.453825624015502,3.7736696225779798,3.7736696225779798,2.7417641660125796,2.7417641660125796,136.125200512,0.8,-0.26,6.450201165867344,1.6637425470500236,0.5744620757576451,63.322464718156304,2,0,2,0,0,0,0,2,2,0,0,0,0,0,0,2,0,2,0,2,0,2
414,CITRIC ACID,-1.64,-1.2485,37.09119999999999,6.427812815764517,6.427812815764517,3.171013189068806,3.171013189068806,2.477767596933565,2.477767596933565,1.2854370253754708,1.2854370253754708,0.7140773223522259,0.7140773223522259,192.02700259600002,0.5,-1.63,11.370000000000001,3.853986625290123,3.5181644518634423,72.22546290872793,0,0,0,0,0,0,0,0,0,4,4,7,0,7,4,0,5,0,0,0,0,0
415,Carminic acid,0.97,-1.1940800000000003,110.82470000000002,17.82912391767938,17.82912391767938,10.150242408076679,10.150242408076679,8.24063615607036,8.24063615607036,6.331150576224668,6.331150576224668,4.582873688359196,4.582873688359196,492.09039069999983,0.3181818181818182,-3.75,24.376964675795193,8.1796,3.245219491703424,194.87247146187087,1,1,2,0,2,0,2,5,0,12,9,13,1,13,9,4,3,0,1,1,0,0
416,CYCLOHEXYLAMINE,1.49,1.2778,31.06039999999999,4.690234444311988,4.690234444311988,3.1498299142610593,3.1498299142610593,2.398090096355291,2.398090096355291,1.6498299142610593,1.6498299142610593,1.1341667921791847,1.1341667921791847,99.10479941599999,1.0,-0.04,5.10367816091954,2.3141072195146584,1.4750627509406329,44.89802114329608,1,0,1,0,0,0,0,0,0,1,1,1,0,1,2,1,0,1,0,1,0,0
